ENSMUSG00000000148	chr5	140705010	140719378	cluster_2	Promoter (<=1kb)	5	140705011	140719379	14369	1	ENSMUST00000041588	0	ENSMUSG00000000148	1808.52293781405	0.00573733962200727	0.0578489864711123	0.865376333362369	0.945590928462404
ENSMUSG00000000305	chr2	179442430	179847704	cluster_2	Promoter (<=1kb)	2	179442431	179899373	456943	1	ENSMUST00000000314	0	ENSMUSG00000000305	4594.26897206941	0.0628704188958049	0.081830853515711	0.214262845626318	0.4860785665307
ENSMUSG00000000325	chr16	18348181	18407074	cluster_2	Promoter (<=1kb)	16	18348182	18407076	58895	1	ENSMUST00000115614	0	ENSMUSG00000000325	5274.02959481578	0.105881430651448	0.0546559980233151	0.0204597560289375	0.123318955577896
ENSMUSG00000000392	chr2	62500935	62574021	cluster_2	Promoter (<=1kb)	2	62501113	62573980	72868	2	ENSMUST00000152085	0	ENSMUSG00000000392	17.2932627862807	-0.0031935062328491	0.0911240603408677	0.811199271082711	NA
ENSMUSG00000000560	chr5	70961056	71095849	cluster_2	Promoter (<=1kb)	5	70961057	71095849	134793	2	ENSMUST00000000572	0	ENSMUSG00000000560	3879.25410827101	0.00473003105852116	0.0628948613561455	0.91924146375063	0.968267468262553
ENSMUSG00000000561	chr3	105959497	105969760	cluster_2	Promoter (<=1kb)	3	105959503	105984600	25098	1	ENSMUST00000167642	0	ENSMUSG00000000561	1877.03806930336	-0.0718436750254428	0.0723070047854682	0.161020605811595	0.415856625531058
ENSMUSG00000000567	chr11	112782209	112787757	cluster_2	Promoter (<=1kb)	11	112782224	112787760	5537	1	ENSMUST00000000579	0	ENSMUSG00000000567	2755.03775067074	0.0914419632584469	0.065175916676524	0.0691403821475688	0.260672591164467
ENSMUSG00000000693	chr6	83034223	83052564	cluster_2	Promoter (<=1kb)	6	83049868	83050667	800	1	ENSMUST00000155502	0	ENSMUSG00000000693	404.396359210558	0.296158172741879	0.177714440636766	0.00460141599651392	0.0471118389657847
ENSMUSG00000000711	chr10	128677182	128696268	cluster_2	Promoter (<=1kb)	10	128677193	128696268	19076	2	ENSMUST00000000727	0	ENSMUSG00000000711	6175.0851223443	0.00717184923528701	0.0467195191268022	0.859185785407906	0.943482947505073
ENSMUSG00000000884	chr16	18498712	18566680	cluster_2	Promoter (<=1kb)	16	18498768	18566679	67912	1	ENSMUST00000167778	0	ENSMUSG00000000884	370.452988152034	-0.00928459383799556	0.076043176981415	0.82544746061362	0.926423101237582
ENSMUSG00000001089	chr4	136469760	136549318	cluster_2	Promoter (<=1kb)	4	136469761	136549315	79555	1	ENSMUST00000170102	0	ENSMUSG00000001089	2138.02696860058	0.0288568747027574	0.0627744416066188	0.532401749399136	0.766602331118532
ENSMUSG00000001098	chr5	114363571	114380505	cluster_2	Promoter (<=1kb)	5	114365209	114380489	15281	2	ENSMUST00000134532	0	ENSMUSG00000001098	3459.69470846993	-0.053208376731781	0.0492630628471412	0.201894224690074	0.469922705990345
ENSMUSG00000001175	chr12	100199434	100209824	cluster_2	Promoter (<=1kb)	12	100199435	100209806	10372	1	ENSMUST00000110082	0	ENSMUSG00000001175	51576.022140225	0.052973306789771	0.0424850768960488	0.158299186375037	0.412053567690038
ENSMUSG00000001323	chr11	74925871	75164448	cluster_2	Promoter (<=1kb)	11	74906799	74925948	19150	2	ENSMUST00000121738	0	ENSMUSG00000001323	2866.25707329053	0.02459247686203	0.0564812581615364	0.584052523575993	0.798520846227655
ENSMUSG00000001415	chr3	88336259	88362337	cluster_2	Promoter (<=1kb)	3	88336260	88362337	26078	1	ENSMUST00000001451	0	ENSMUSG00000001415	5171.96803666631	-0.0126902738942712	0.0509968150497807	0.760180634706236	0.897341973682948
ENSMUSG00000001419	chr3	88142371	88172091	cluster_2	Promoter (<=1kb)	3	88142372	88172086	29715	1	ENSMUST00000001455	0	ENSMUSG00000001419	3769.75002195219	-0.0619405520095553	0.0531999806054307	0.158413411098168	0.412072368590285
ENSMUSG00000001424	chr6	28480347	28888832	cluster_2	Promoter (<=1kb)	6	28480348	28877723	397376	1	ENSMUST00000164915	0	ENSMUSG00000001424	5040.40575225811	-0.0435586608392804	0.0514218159579058	0.319308697400348	0.593657498875839
ENSMUSG00000001552	chr11	100368855	100397790	cluster_2	Promoter (<=1kb)	11	100368958	100372716	3759	2	ENSMUST00000124659	0	ENSMUSG00000001552	3273.36303438518	-0.0483374393740713	0.0589145037335796	0.296755366583132	0.573687024203494
ENSMUSG00000001632	chr6	113307136	113324862	cluster_2	Promoter (<=1kb)	6	113307181	113324857	17677	1	ENSMUST00000113122	0	ENSMUSG00000001632	2308.30449663067	-0.0368191181792729	0.0543631611791322	0.404407507818268	0.673302708921839
ENSMUSG00000001833	chr9	25252438	25308571	cluster_2	Promoter (<=1kb)	9	25252439	25308571	56133	1	ENSMUST00000115272	0	ENSMUSG00000001833	7864.76817651779	0.0116046963313245	0.0457659581992122	0.770639277977632	0.902311850557763
ENSMUSG00000001911	chr8	84704711	84774369	cluster_2	Promoter (<=1kb)	8	84699876	84708218	8343	2	ENSMUST00000148644	0	ENSMUSG00000001911	71579.5883951677	0.0282711317620952	0.0546760858149454	0.536647917438291	0.769107013090034
ENSMUSG00000001942	chr9	37613846	37648318	cluster_2	Promoter (<=1kb)	9	37613847	37648318	34472	1	ENSMUST00000002007	0	ENSMUSG00000001942	813.825036531235	0.0686785202335106	0.0876491338172342	0.180223133381909	0.444323901489135
ENSMUSG00000002017	chr17	75537085	75551946	cluster_2	Promoter (<=1kb)	17	75537086	75551946	14861	2	ENSMUST00000112507	0	ENSMUSG00000002017	3312.56986086172	-0.0616808857652531	0.0620494453862572	0.197070065364385	0.464464861636597
ENSMUSG00000002028	chr9	44803354	44881274	cluster_2	Promoter (<=1kb)	9	44803355	44881274	77920	2	ENSMUST00000002095	0	ENSMUSG00000002028	4352.22507159164	0.0046024560605886	0.0615508525885569	0.920914672958147	0.968857866829991
